,customerid,Country,State,LGA
1276,8a858edb5bd936e4015bdf8a95d7656a,Nigeria,Lagos,Kosofe
1277,8a858fa45bd95e9a015be26937475887,Nigeria,Lagos,Eti-Osa
1278,8a858f8d56e0c3a70156e519862924ae,Nigeria,Plateau,Shendam
1279,8a85886f54517ee0015462760ec345fc,Nigeria,Lagos,Ifako-Ijaye
1280,8a858eb95b8c2f6e015b8d4b02c83e7e,Nigeria,Kwara,Ilorin East
1281,8a8589b953d0be470153d1069c3f14cd,Nigeria,Lagos,Alimosho
1282,8a858e1e5b1fc4ad015b1fc9fd66028a,Nigeria,Oyo,Ibadan South West
1283,8a858fd95c878bfe015c87c21233283a,Nigeria,Kwara,Ilorin East
1284,8a858e675c3fe0a1015c55131ebd5fa6,Nigeria,Lagos,Eti-Osa
1285,8a858eda552adcc201553deed53a2493,Russia,Krasnoyarsk,Taymyrsky Dolgano-Nenetsky District
1286,8a858f0456511c9401565a9725555220,Nigeria,Lagos,Surulere
1287,8a858ec35a428dcc015a4667481262fe,Nigeria,Lagos,Eti-Osa
1288,8a858fea5b391cd7015b3933a65d2017,Nigeria,Lagos,Eti-Osa
1289,8a858fe95c88ee44015c88f55a2301aa,Nigeria,Lagos,Ikorodu
1290,8a858e2d597cf6250159829e6e483c19,Nigeria,Lagos,Ikorodu
1291,8a858e6f5cd5e874015ce14cb92b3f01,Nigeria,Bauchi,Bauchi
1292,8a858e965b5e1b91015b5e9e40562c58,Nigeria,Ogun,Abeokuta South
1293,8a858e625c8d993a015c9bb44a9b0854,Nigeria,Lagos,Eti-Osa
1294,8a858fbd5cd6054a015cd6adb37a2735,Nigeria,Lagos,Ifako-Ijaye
1295,8a858ec159932ece015996106bdc6ad9,Nigeria,Ogun,Abeokuta South
1296,8a858fee58f7c77e0159039ce4725e6f,Nigeria,Rivers,Obio/Akpor
1297,8a858e785c8d9167015c92c004e72b0a,Nigeria,Ogun,Ado-Odo/Ota
1298,8a858f1554e29449015505ceef786df0,Nigeria,Lagos,Lagos Island
1299,8a858e9d5bfd7037015c0baee4de3547,Nigeria,Osun,Olorunda
1300,8a858e955add2971015addf0bf9623ee,Nigeria,Bayelsa,Yenegoa
1301,8a858fba5cd5feee015cd934e2f2657f,Nigeria,Lagos,Surulere
1302,8a858899538ddb8e01539536add23417,Nigeria,Lagos,Ikorodu
1303,8a858e5b5a80188b015a81895c596e21,Nigeria,Ogun,Ewekoro
1304,8a858e4c5a715421015a7abbfbbd786f,Nigeria,Lagos,Ajeromi-Ifelodun
1305,8a8588f6548fb0c201549514019447e3,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1306,8a8589a453d0b8850153d7410291589f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1307,8a858eb75c21a2b9015c2d16582b6eb0,Nigeria,Ogun,Abeokuta South
1308,8a858ef05c63d3b5015c6586a32e0c77,Nigeria,Anambra,Onitsha North
1309,8a858f5659bc0eea0159c9e3ddee1d5f,Nigeria,Lagos,Alimosho
1310,8a858f8f5bfd3cfa015c0cb3fc9139b2,Nigeria,Kaduna,Chikun
1311,8a858f4f5511dca2015524e4a49e4727,Nigeria,Lagos,Apapa
1312,8a858fd25c5a5bc7015c5dea03764080,Nigeria,Ogun,Abeokuta South
1313,8a858f4b5ccab528015ccaf7470b2d9e,Nigeria,Abia,Aba North
1314,8a858f305cb1ec4e015cb65bf76e7744,Nigeria,Lagos,Kosofe
1315,8a858ed158f3044d0158fe42a7e14997,Nigeria,Lagos,Ikeja
1316,8a858f6155f96a03015607947b3c4f67,Nigeria,Rivers,Obio/Akpor
1317,8a85896653e2e18b0153ea4c2b00049f,Nigeria,Anambra,Onitsha North
1318,8a858e2155defefd0155f06f2faa2841,Nigeria,Oyo,Ibadan South West
1319,8a858f3e5885ffa301588ee171d761d8,Nigeria,Lagos,Ikeja
1320,8a858e395cb1d4d9015cbe36653b294e,Nigeria,Lagos,Amuwo-Odofin
1321,8a858e725c3ae262015c3e97e63a2b2b,Nigeria,Delta,Ukwuani
1322,8a858ef95bf799a0015bf7ad8a020a28,Nigeria,Anambra,Awka South
1323,8a858f2c59cb2d550159cbfe2d45028d,Nigeria,Lagos,Badagry
1324,8a858e2d565657b101565c1b4e586d85,Nigeria,Lagos,Ikorodu
1325,8a858f085b905684015b906e73a01478,Nigeria,Lagos,Alimosho
1326,8a858fd35b441894015b44ed16fb63b7,Nigeria,Lagos,Lagos Mainland
1327,8a858e585693982b01569a712be80e14,Nigeria,Kwara,Ilorin East
1328,8a858f0d58a18ebc0158a9bf124b5a30,Nigeria,Lagos,Agege
1329,8a858f8d56e0c3a70156e7e736735594,Nigeria,Abia,Aba South
1330,8a858f505ca7b434015cab87f6cb61ed,Nigeria,Lagos,Eti-Osa
1331,8a858e0359b799e30159b7c4d72314cf,Nigeria,Lagos,Alimosho
1332,8a858fa154e2912f0154f16a80f32556,Nigeria,Ogun,Abeokuta South
1333,8a858f565c3acb9d015c4455228962ad,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1334,8a858f615591c2cc01559597a77202c6,Nigeria,Ogun,Odeda
1335,8a858f5a57519e480157608691d3558d,Nigeria,Delta,Sapele
1336,8a858fd95c3b5bca015c3fcc0b374c3e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1337,8a858ece5b0142e3015b0f6361f57d8c,Nigeria,Delta,Ukwuani
1338,8a858fe05d421ff4015d4c87d2a21ceb,,,
1339,8a858f295c8d307f015c93a9ccda7eb7,Nigeria,Ogun,Ijebu Ode
1340,8a858f2e5876d7d001587838696001fc,Nigeria,Ogun,Ifo
1341,8a858f795896e56b0158a52e3f196868,Nigeria,Ondo,Owo
1342,8a8588ae53f1cb7c015401ca6e5a5db8,Nigeria,Ogun,Ifo
1343,8a858fc959bc56c80159cafe40c76c01,Nigeria,Lagos,Surulere
1344,8a858f7a5ca22d3c015ca365189858f2,Nigeria,Lagos,Alimosho
1345,8a858fb35a6b3924015a6b8d201e3239,Nigeria,Lagos,Eti-Osa
1346,8a858eda5c8863ff015c8c2578833357,Nigeria,Lagos,Apapa
1347,8a858ed55c63db54015c6d8c404b1af1,Nigeria,Lagos,Kosofe
1348,8a858fc25c172499015c17f4bce4345a,Nigeria,Delta,Udu
1349,8a858ef25cd0c652015cd4677dc72a89,Nigeria,Lagos,Eti-Osa
1350,8a8589045384bd8301539e93bb010699,Nigeria,Lagos,Eti-Osa
1351,8a858e325d3245ec015d328e6b0b1fcc,Nigeria,Kaduna,Kaduna North
1352,8a858ff45ca0ec96015ca0f1094902d4,Nigeria,Delta,Ughelli North
1353,8a858f4b55df0f530155f714fc8a6701,Nigeria,Lagos,Ikeja
1354,8a858fa154e2912f0154ef3eeb7c6e15,Nigeria,Akwa Ibom,Uyo
1355,8a858e59569397d5015697f83bac10d0,Nigeria,Ekiti,Ikere
1356,8a858ff455a09f5a0155bc4ffceb6327,Nigeria,Lagos,Ikeja
1357,8a85883353d0c4e90153d308b87e7f1a,Nigeria,Lagos,Eti-Osa
1358,8a858f115d0e6376015d0f0cfbb13c81,Nigeria,Lagos,Mushin
1359,8a858e705cb15527015cbf20a8da20aa,Nigeria,Lagos,Mushin
1360,8a858ef255c55fd60155d8d393c94853,Nigeria,Lagos,Ibeju/Lekki
1361,8a858ec25a422913015a42b9e0544f59,Nigeria,Lagos,Surulere
1362,8a858ec25a4d1d16015a4d32690f05ce,Nigeria,Lagos,Mushin
1363,8a858f7e5c213ef4015c2629c2f52ad4,Nigeria,Lagos,Oshodi-Isolo
1364,8a85896653e2e18b0153ea3a02c07f87,Nigeria,Plateau,Jos South
1365,8a858f615591c2cc015598dface34f3a,Nigeria,Benue,Makurdi
1366,8a858fe45cd62cbf015cd8b70993392b,Nigeria,Lagos,Shomolu
1367,8a858edf5c69a538015c795c0a0f0baf,Nigeria,Kogi,Lokoja
1368,8a858fde56eb02280156eb911f1e3872,Nigeria,Oyo,Ogbomosho North
1369,8a858f8c5ca0e7fe015ca1217e0c1bcd,Nigeria,Edo,Akoko-Edo
1370,8a858e395cb1d4d9015cb236b4811cbc,Nigeria,Ogun,Ado-Odo/Ota
1371,8a858f6055f82d2c0155f8c77b2b072d,Nigeria,Kaduna,Kaduna South
1372,8a858f9d5668e3f10156767e9a0f0188,Nigeria,Lagos,Eti-Osa
1373,8a858ea25bf369e4015bf72bd6e75e12,Nigeria,Lagos,Ikeja
1374,8a858ff25c8250c1015c8265f4c80e02,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1375,8a858fc45c5f93be015c6082c1cc4404,Nigeria,Lagos,Ikorodu
1376,8a858e945631db2f015637e7700e4e60,Nigeria,Lagos,Oshodi-Isolo
1377,8a858e5a5be99e1c015be9e56ea00fde,Nigeria,Lagos,Epe
1378,8a858ed45c454c11015c4e1307e35dd9,Nigeria,Oyo,Ibadan South East
1379,8a858e845accb4f9015accdccf761e20,Nigeria,Ogun,Obafemi-Owode
1380,8a8589a7545186b10154757067323535,Nigeria,Lagos,Alimosho
1381,8a858f075b58beb8015b5bd409ec3cdc,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1382,8a858f13556665aa01556efd1d087572,Nigeria,Lagos,Kosofe
1383,8a858f595ccb6f86015cce03949b43a9,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1384,8a858f085b494826015b54791d4f0126,Nigeria,Akwa Ibom,Itu
1385,8a858f9d5668e3f1015674a656b3274b,Nigeria,Rivers,Bonny
1386,8a858fb05d2d03c8015d2e23db9d1560,Nigeria,Rivers,Port-Harcourt
1387,8a858e0c5bfceae6015bfcfabccb0a81,Nigeria,Kaduna,Chikun
1388,8a858e7c5c78b1ff015c796688235b84,Nigeria,Lagos,Alimosho
1389,8a858f505c7e3a50015c7f0abf5847cd,Nigeria,Osun,Iwo
1390,8a858e585693982b0156ac0d9c0b17b1,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1391,8a858e455c1bf763015c1c4eab062420,Nigeria,Kwara,Pategi
1392,8a8588f5542eb0d401542f48f0381490,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1393,8a858f775d0e8a23015d11f3cd1d202f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1394,8a858e5856b7840c0156c1158b2c4a07,Nigeria,Lagos,Alimosho
1395,8a858e135c7e2eec015c81cb9dc02458,Nigeria,Delta,Uvwie
1396,8a858e885b68546c015b789214a9131c,Nigeria,Lagos,Apapa
1397,8a858e9a54d9121b0154dd1bfff23870,Nigeria,Lagos,Lagos Mainland
1398,8a858f3455a0d8070155b16b7768789b,Nigeria,Oyo,Ibadan North West
1399,8a858eed5a476a3c015a48d4049172e3,Nigeria,Ogun,Abeokuta South
1400,8a858f2c585375f0015864b6715151a1,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1401,8a858ec65c123dfb015c1655b29255f1,Nigeria,Lagos,Ikeja
1402,8a858f185ac156d7015ac34782ae1523,Nigeria,Lagos,Eti-Osa
1403,8a858fd3552c7562015562a28e7672a4,Nigeria,Lagos,Alimosho
1404,8a858eb4596ff919015974a667560a89,Nigeria,Ogun,Egbado North
1405,8a858f13556665aa015572d6e7b872de,Nigeria,Oyo,Ibadan North
1406,8a858efa5b444739015b47adb9a25de1,Nigeria,Lagos,Surulere
1407,8a858ee0560bc077015617223d040e96,Nigeria,Lagos,Kosofe
1408,8a858fa55b623a05015b623bb10001c6,Nigeria,Oyo,Ibadan North West
1409,8a85893d53f104eb0153f5a6a7d850eb,Nigeria,Bayelsa,Yenegoa
1410,8a858e025ab3a6c2015ab74cfa5c4431,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1411,8a858fab5cd5e1a7015ce60347f43f55,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1412,8a858fa05cf48427015cf841cd9a7973,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1413,8a858fe45a7f52b1015a818bd5ad73a0,Nigeria,Lagos,Mushin
1414,8a858e625c8d993a015c938f829f77ee,,,
1415,8a858eb95b8c2f6e015b8cb299b128a0,Nigeria,Lagos,Ifako-Ijaye
1416,8a858e8457f7a42a0157fae7238c3d4c,Nigeria,Lagos,Eti-Osa
1417,8a85896653e2e18b0153f0c200dd62c6,Nigeria,Lagos,Alimosho
1418,8a858e0156b782a10156c6613e7c4b5f,Nigeria,Lagos,Ikeja
1419,8a858fa05cf48427015cf4b17c751e5f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1420,8a858f185b390ca6015b392e46cd20ee,Nigeria,Plateau,Jos South
1421,8a858f255c78552d015c7877d6e11cdb,Nigeria,Lagos,Oshodi-Isolo
1422,8a858fe05d421ff4015d4c5284f11359,Nigeria,Lagos,Oshodi-Isolo
1423,8a858e5856b7840c0156bc78a4767ae8,Nigeria,Lagos,Eti-Osa
1424,8a858e165b90faf9015b973923842ae9,Nigeria,Kogi,Lokoja
1425,8a858f465668e3d6015685204d750dd7,Nigeria,Oyo,Ibadan South West
1426,8a8588f35451808f01547b8e92ec220d,Nigeria,Lagos,Mushin
1427,8a8588b754517d80015457518d6a1968,Nigeria,Lagos,Eti-Osa
1428,8a858e5555780ea001557e7212a741c5,Nigeria,Oyo,Egbeda
1429,8a858e345bd96da8015be47b59666198,Nigeria,Lagos,Ikeja
1430,8a858e345bd96da8015be6b9f8bc10c7,Nigeria,Oyo,Ido
1431,8a858e495cef1ef1015cf2969cc12781,Nigeria,Kwara,Ilorin East
1432,8a858edf55ca17ba0155de9a93fd4b4b,Nigeria,Lagos,Alimosho
1433,8a858ec05ba5ca1d015bae4081105e57,Nigeria,Lagos,Kosofe
1434,8a858f9d5afc0a16015b0054bbf824f1,Nigeria,Lagos,Alimosho
1435,8a858e885c9c6f96015ca07a1fe371fd,Nigeria,Lagos,Alimosho
1436,8a858ea8580b1fee015810374b69234f,Nigeria,Lagos,Oshodi-Isolo
1437,8a858f465668e3d60156790caa5f49da,Nigeria,Oyo,Ibadan South West
1438,8a858e1e54e2aa5a0154fbf9330120e1,Nigeria,Lagos,Shomolu
1439,8a858f975c4582c4015c536f14707d09,Nigeria,Oyo,Ibadan North
1440,8a858e1c56dfea870156f57a826a1207,Nigeria,Oyo,Ibadan South East
1441,8a858fa4552add9f01553b45e3de1ac4,Nigeria,Lagos,Agege
1442,8a858ec55b67bb15015b67ce6a96119a,Nigeria,Edo,Ovia North East
1443,8a858f065b1fe50a015b20c201f574d1,Nigeria,Lagos,Eti-Osa
1444,8a858f0b5b5ddd79015b5e73ab0e5443,Nigeria,Oyo,Ido
1445,8a858eda552adcc2015559532234110a,Nigeria,Lagos,Shomolu
1446,8a858e9b560bbd63015612f7790c7b4f,Nigeria,Niger,Bida
1447,8a858edd5c8348c4015c83b50abf26f4,Nigeria,Ogun,Ado-Odo/Ota
1448,8a858fff5a28d297015a2db9e78d1744,Nigeria,Lagos,Ikorodu
1449,8a858f025a1e7e0c015a1f38bb824bd3,Nigeria,Lagos,Kosofe
1450,8a858e535bab293b015babc929a521d1,Nigeria,Lagos,Shomolu
1451,8a858e0f5c45466f015c55c7e09d5e9c,Nigeria,Nassarawa,Keffi
1452,8a858f085b494826015b4c9e290c7d30,Nigeria,Kaduna,Kaduna North
1453,8a858e5b5bd99460015be581e6a247b8,Nigeria,Lagos,Ikeja
1454,8a858e9156e137c601570a050b355c99,Nigeria,Rivers,Port-Harcourt
1455,8a858fa3552ae11201552fce5df04e1a,Nigeria,Lagos,Alimosho
1456,8a858e6c5c88d145015c92c49dec0023,Nigeria,Rivers,Obio/Akpor
1457,8a858ee755a0c84a0155bec1d8244afe,Nigeria,Kano,Fagge
1458,8a858f68587f3da1015880ef5d8805b4,Nigeria,Osun,Olorunda
1459,8a858ec358dc5c130158f43410ba2b2d,Nigeria,Osun,Ife North
1460,8a858e6d58b0cc520158b468f3507f9f,Nigeria,Lagos,Alimosho
1461,8a858ff15b5d3f84015b5d6327223863,Nigeria,Kogi,Olamabolo
1462,8a858fab5bfd307b015bfd4d5b96114d,Thailand,Bangkok,Sai Mai
1463,8a858f6057e2dba50157ee0cb3c55da4,Nigeria,Lagos,Ikeja
1464,8a858fa154daefc00154de1b445805fa,Nigeria,Rivers,Port-Harcourt
1465,8a858e955add2971015ae83a40df7a76,Nigeria,Lagos,Eti-Osa
1466,8a858edb552adcfd01553aaa3b64672b,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1467,8a858fcf5591c5cf0155a14b0343250a,Nigeria,Lagos,Lagos Island
1468,8a858fff5800e01e015801d5f11a5f45,Nigeria,Ogun,Abeokuta South
1469,8a858ea25bf369e4015bf67bb90f02aa,Nigeria,Delta,Uvwie
1470,8a858fea5b8c314d015b8f3fa4a93a11,Nigeria,Bayelsa,Yenegoa
1471,8a858f8e5bf28eca015bf2c99325238f,Nigeria,Lagos,Eti-Osa
1472,8a858e6f5668e017015684c4a4305d0a,Nigeria,Ogun,Ifo
1473,8a858e205af14ee8015af221e4fb5fd6,Nigeria,Anambra,Onitsha South
1474,8a858e64590ae20001592d0712656fd5,Nigeria,Ogun,Abeokuta North
1475,8a858f5e5cb23c77015cb7532e3912cb,Nigeria,Ogun,Ijebu Ode
1476,8a858f5e5566567d01556f2580846d5f,Nigeria,Lagos,Oshodi-Isolo
1477,8a858e8e5cc54eb9015cc59a217a246a,Nigeria,Lagos,Eti-Osa
1478,8a858ef45bcf0c76015bcf1a864d0462,Nigeria,Oyo,Akinyele
1479,8a858ee65be8d42d015be90352a8166d,Nigeria,Kaduna,Igabi
1480,8a858fe05d421ff4015d4c87d2a21ceb,,,
1481,8a858f265c1c393e015c20379a9341b7,Nigeria,Osun,Olorunda
1482,8a8589f3545185540154764b72b027fb,Nigeria,Kwara,Ilorin East
1483,8a858e1c5bab1191015bae9d16cc1cf6,Nigeria,Federal Capital Territory,Kuje
1484,8a8588dd54be35520154c60d7af90d99,Nigeria,Lagos,Apapa
1485,8a858f695ceee665015cef2c74e82bc3,Nigeria,Lagos,Ifako-Ijaye
1486,8a858e155cd052b0015cd2a48d745802,Nigeria,Ogun,Shagamu
1487,8a858e035693e02901569d043ad712d8,Nigeria,Lagos,Eti-Osa
1488,8a85891e53ad0e6b0153b0ba20452521,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1489,8a858e0d59b23c720159b3a2d9a054bb,Nigeria,Lagos,Amuwo-Odofin
1490,8a858e6f5668e01701568392953a495d,Nigeria,Ebonyi,Ebonyi
1491,8a858ee758a4dfbc0158ab94693037fd,Nigeria,Lagos,Oshodi-Isolo
1492,8a858f8a5a424041015a4673217f2c18,Nigeria,Osun,Ede North
1493,8a858faf56939fea0156a7a6a8435dd7,Nigeria,Lagos,Oshodi-Isolo
1494,8a858f9c56aaf37d0156b7221dc522d4,Nigeria,Ogun,Obafemi-Owode
1495,8a858ff35af1c396015af1fc915018ca,Nigeria,Enugu,Enugu North
1496,8a858f01588603fa0158872e60af68d0,Nigeria,Lagos,Alimosho
1497,8a858f275c451af5015c5882b88104e6,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1498,8a858ee75afc09f4015affcf7ccf4a2b,Nigeria,Ogun,Shagamu
1499,8a858ff556236fa8015626551cd23d08,Nigeria,Lagos,Ikeja
1500,8a858eef55548905015554a9578505d4,Nigeria,Ogun,Abeokuta North
1501,8a858f055c831d5b015c838085fc29f5,Nigeria,Lagos,Alimosho
1502,8a858fc259d7378a0159d9505282320d,Nigeria,Benue,Makurdi
1503,8a858ef85a613c85015a6645c8f248dc,Nigeria,Lagos,Shomolu
1504,8a858f54589736f40158a6bcd6ac24fb,Nigeria,Edo,Ovia North East
1505,8a858fea5b8c314d015b8fc90f951661,Nigeria,Lagos,Eti-Osa
1506,8a858f9b5c589341015c5905fe4f3ef8,Nigeria,Lagos,Eti-Osa
1507,8a858fd05b154854015b154996140050,Nigeria,Oyo,Akinyele
1508,8a858f765aad177b015aad95c071630f,Nigeria,Lagos,Eti-Osa
1509,8a858e345be813ea015bea87369b2395,Nigeria,Lagos,Kosofe
1510,8a858eef5554890501555f67fb433a28,Nigeria,Lagos,Oshodi-Isolo
1511,8a858f525bedff8d015bef815d3c6d46,Nigeria,Akwa Ibom,Uyo
1512,8a858f665c45930d015c50908f4d2df3,Nigeria,Benue,Makurdi
1513,8a858fd25c5a5bc7015c5b63cb92393a,Nigeria,Ondo,Akure South
1514,8a858e935b496584015b545b32e350e8,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1515,8a858f1a5ccb60ae015cccf036d254b1,Nigeria,Ondo,Akure South
1516,8a858f305cb1ec4e015cb215f0500a8d,Nigeria,Kaduna,Kaduna North
1517,8a858e725c3ae262015c3ea9a77430ea,Nigeria,Lagos,Ikorodu
1518,8a858e7b55deef140155e4ec385d463c,Nigeria,Lagos,Oshodi-Isolo
1519,8a858e875c63d395015c77406c2871b5,Nigeria,Delta,Uvwie
1520,8a858ec65cc6352b015cc64525ea0763,,,
1521,8a858e1e54e2aa5a0154e2bed058051e,Nigeria,Lagos,Lagos Mainland
1522,8a858e255557edfe015559c51f350cc0,Nigeria,Lagos,Ikeja
1523,8a858e255b910db1015ba178f5865126,Nigeria,Lagos,Mushin
1524,8a858e8d56b784480156d556a42862f5,Nigeria,Enugu,Enugu East
1525,8a858900536a043401537e4c0ac5452a,Nigeria,Lagos,Alimosho
1526,8a858f8a5a424041015a45922fcc2ede,Nigeria,Lagos,Ikeja
1527,8a858eae5bb5beb8015bbb0a34bf0472,Nigeria,Lagos,Oshodi-Isolo
1528,8a858eb75d324d55015d362d07c73dca,Nigeria,Lagos,Lagos Island
1529,8a85886f54517ee00154528c65463d2b,Nigeria,Ebonyi,Abakaliki
1530,8a858f9d565c00590156663342c463d5,Nigeria,Ogun,Ifo
1531,8a858ea35a28b88b015a32ef2263276d,Nigeria,Lagos,Ikorodu
1532,8a858ebb5adce699015ae18330e817da,Nigeria,Nassarawa,Keffi
1533,8a858f4c5bb597f6015bc37ca2495d1e,Nigeria,Lagos,Oshodi-Isolo
1534,8a858eba5591bf28015598d9905c1ce2,Nigeria,Lagos,Ikeja
1535,8a858f1a5ccb60ae015ccf0ca1393eee,Nigeria,Kaduna,Kaduna South
1536,8a85893d53f104eb0153f65ccad80981,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1537,8a858f9d5bd44001015bd4bd9c2e2f04,Nigeria,Edo,Egor
1538,8a858e51584a1fc701584f9840341f42,Nigeria,Lagos,Ikeja
1539,8a858fd3552c7562015559cb371f4c8c,Nigeria,Lagos,Eti-Osa
1540,8a858fd75bb62bbe015bc4d0514c622f,Nigeria,Oyo,Lagelu
1541,8a858f445cef446f015cf26e763c3504,Nigeria,Lagos,Eti-Osa
1542,8a858e2c5cc64f70015cc83a050e57d2,Nigeria,Lagos,Alimosho
1543,8a858ee159de9b420159dee292301739,Nigeria,Osun,Olorunda
1544,8a858e5555780ea001557951c3dc6af3,Nigeria,Lagos,Eti-Osa
1545,8a858ffb5b350b52015b386112da4435,Nigeria,Nassarawa,Karu
1546,8a8588fd53f1099e015400dd349f073e,Nigeria,Ogun,Ifo
1547,8a858f485a5c6a7a015a5dd3c9464ca9,Nigeria,Lagos,Eti-Osa
1548,8a858e7d595026f8015951c0c4a03fae,Nigeria,Nassarawa,Keffi
1549,8a858900536a043401537f79fca22800,Nigeria,Lagos,Kosofe
1550,8a858e245b680423015b6dd77f2150e8,Nigeria,Lagos,Amuwo-Odofin
1551,8a858fdd54d4dd160154e1edcb6d7596,Nigeria,Ondo,Akure North
1552,8a858fc65c7e0e55015c7f71c0ec64e0,Nigeria,Lagos,Eti-Osa
1553,8a858e775b10631f015b106dec5e0758,Nigeria,Lagos,Ifako-Ijaye
1554,8a858ea75b1fd476015b21f082c92965,Nigeria,Lagos,Agege
1555,8a858fb15b34a708015b360a67c61f3a,Nigeria,Rivers,Obio/Akpor
1556,8a858fb4563228d201564c66602444a2,Nigeria,Bayelsa,Ekeremor
1557,8a858fb85cc5f243015cc61fb4dd2f63,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1558,8a858e625c8d993a015c98e6bf820462,Nigeria,Akwa Ibom,Uyo
1559,8a858f1f587161850158742ebbce53d8,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1560,8a858fbd5cd6054a015cde54dfb866ae,Nigeria,Lagos,Ikeja
1561,8a858e8e59bbadf50159bc079e1a31c1,Nigeria,Kwara,Ilorin East
1562,8a858ff85bd93919015bdf39c4bc513a,Nigeria,Lagos,Alimosho
1563,8a858e6f5cd5e874015cde13d1225f01,Nigeria,Edo,Etsako West
1564,8a858fa65d13a38c015d142bf2d73b6d,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1565,8a858e8e59bbadf50159c61ebd527a05,Nigeria,Plateau,Jos North
1566,8a858fb85b81c658015b851b7668420c,Nigeria,Lagos,Ikorodu
1567,8a858e705668e167015669d13a392b04,Nigeria,Cross River,Calabar-Municipal
1568,8a858f975c4582c4015c53d3a3a2351c,Nigeria,Oyo,Ogbomosho North
1569,8a858e885b68546c015b6cb377c12140,Nigeria,Ogun,Abeokuta South
1570,8a858fd05bfd7d3c015c025a5aa05908,Nigeria,Ogun,Obafemi-Owode
1571,8a858faf5679a83801568eafc30a030b,Nigeria,Oyo,Ibadan South West
1572,8a858f365b2547f3015b2bfd85c85ec1,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1573,8a858f8658c206a90158d0c447863597,Nigeria,Lagos,Alimosho
1574,8a858fa5552add5d0155452401244051,Nigeria,Ogun,Abeokuta South
1575,8a858e105bd92644015bded94870560e,Nigeria,Kaduna,Chikun
1576,8a858fda5ca12263015ca1a06c7f3657,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1577,8a858f185d1daff6015d279fcb900eef,Nigeria,Oyo,Lagelu
1578,8a858f365c83961c015c83a6989c054c,Nigeria,Kano,Nasarawa
1579,8a858f3e589c406101589ef73f273508,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
1580,8a858feb55f82bbf0155f85225000130,Nigeria,Ogun,Ifo
1581,8a8588dc5384a05f0153982119c81a51,Nigeria,Borno,Bama
1582,8a858eb85c1be44c015c1c8e37dc38ae,Nigeria,Ondo,Ondo West
1583,8a858e6c5bd3fbff015bd6c602636a07,Nigeria,Lagos,Eti-Osa
1584,8a858ece586263020158696870092f98,Nigeria,Lagos,Kosofe
1585,8a858e69566ae5b8015674eb114d02a7,Nigeria,Nassarawa,Keffi
1586,8a858e635bd8fe1e015bd96654063492,Nigeria,Lagos,Alimosho
1587,8a858e1d5cd58f9e015cdfe7c50d380b,Russia,Krasnoyarsk,Sayansky District
1588,8a858ec45577f83e01557c9d42d31c88,Nigeria,Rivers,Port-Harcourt
1589,8a858f0a56d3ed1f0156d55f4623244c,Nigeria,Delta,Udu
1590,8a85881053bc33670153cc5a32432a14,Nigeria,Oyo,Egbeda
1591,8a858e705cb15527015cbfa764de55ec,Nigeria,,
1592,8a858e035693e0290156b6bd3b483170,Nigeria,Ogun,Abeokuta South
1593,8a858eb45784f9280157880bb0201fd6,Nigeria,Lagos,Eti-Osa
1594,8a858f6c570f2d66015712e38a287de4,Nigeria,Oyo,Ido
1595,8a858e225c404292015c5530c04b10ac,Nigeria,Lagos,Alimosho
1596,8a858f6c570f2d66015715196add220a,Nigeria,Ondo,Akure North
1597,8a858e985885ff6d0158901f30661ab5,Nigeria,Delta,Uvwie
1598,8a858e0f5577f579015581e5b7620c02,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
